Teh Tarik,Ice Tea,Hot Robusta,Kebab
Lemon Tea,Ice Tea,Ice Cappucino,Ice Coffee Latte,Hot Arabica,Donat,French Fries
Ice Tea,Ice Choco Late,French Fries
Ice Tea,Ice Cappucino,Ice Coffee Latte,Blue Ocean
Teh Tarik,Ice Tea,Ice Coffee Latte,Hot Arabica,French Fries
Ice Tea,Ice Cappucino,Hot Arabica,Pisang Coklat Keju,French Fries
Matcha Tea,Teh Tarik,Ice Tea,Ice Choco Oreo,Singkong Keju,Tahu Crispy,French Fries
Lemon Tea,Ice Tea,Ice Choco Delight,Pisang Coklat Keju,Jamur Crispy
Ice Arabica,Ice Cappucino,Ice Choco Late
Majito Viro,Hot Choco Latte,Donat,Onion Ring
Milky Way,Hot Cappucino,Jamur Crispy
Ice Coffee Latte,Majito Viro,Hot Espresso Double Shoot,Singkong Keju,Jamur Crispy
Ice Cappucino,Dreamland,French Fries
Majito Viro,Hot Cappucino,Pisang Coklat Keju
Ice Tea,Ice Arabica
Ice Tea,Ice Choco Oreo,French Fries
Ice Choco Delight,Blue Ocean,Hot Vietnam Drip,French Fries
Ice Tea,Dreamland,Sausage Omelette
Teh Tarik,Ice Tea,Ice Coffee Latte,Ice Choco Delight
Thai Tea,Ice Cappucino,Hot Robusta,Kebab,French Fries,Spaghetti
Ice Tea,Ice Cappucino,Jamur Crispy,Empek-empek
Ice Tea,Hot Espresso Single Shoot,Hot Choco Latte,Donat,French Fries
Teh Tarik,Ice Tea,Ice Choco Late,Donat
Matcha Tea,Hot Choco Latte,Kebab
Matcha Tea,Ice Tea,Ice Choco Oreo,Kebab,French Fries
Ice Choco Oreo,Hot Cappucino,Tahu Crispy,Onion Ring
Matcha Tea,Ice Tea,Ice Choco Late,Milky Way,Hot Arabica,Hot Coffee Latte,Donat,Jamur Crispy,
Thai Tea,Teh Tarik,Ice Tea,Kebab,Onion Ring,Sausage Omelette
Ice Tea,Ice Cappucino,Hot Espresso Double Shoot,Pisang Coklat Keju,French Fries,Sausage Omelette
Lemon Tea,Ice Tea,Hot Espresso Double Shoot
Ice Choco Delight
Ice Tea,Majito Viro,Hot Arabica,Rujak Cireng
Lemon Tea,Ice Tea,Ice Robusta,Hot Cappucino,Empek-empek Lengkap
Ice Tea,Blue Ocean,French Fries
Ice Coffee Latte,Ice Choco Oreo,Ice Choco Late,Milky Way,French Fries
Ice Tea,Hot Espresso Double Shoot,Kebab
Teh Tarik,Ice Tea,Ice Cappucino
Teh Tarik,Ice Tea,Ice Choco Late,Kebab
Ice Tea,French Fries
Ice Tea,Ice Choco Delight,Tahu Crispy
Ice Coffee Latte
Teh Tarik,Ice Tea,Hot Coffee Latte,Hot Choco Latte,Kebab
Teh Tarik,Ice Tea,Ice Arabica,Kebab,Pisang Coklat Keju,French Fries
Ice Tea,Hot Arabica,Hot Espresso Single Shoot,Hot Choco Latte,Empek-empek Lengkap
Teh Tarik,Ice Tea,Ice Arabica,Hot Arabica,Hot Coffee Latte,Pisang Coklat Keju,Jamur Crispy,French Fries,
Ice Tea,Majito Viro,Hot Espresso Double Shoot,Hot Kopi Susu G. Aren
Matcha Tea,Lemon Tea,Ice Tea,Ice Cappucino,Hot Kopi Susu G. Aren,Pisang Coklat Keju
Ice Tea,Ice Cappucino,Hot Espresso Single Shoot
Ice Cappucino,Ice Choco Late,Sausage Omelette
Teh Tarik,Ice Tea,Jamur Crispy,French Fries
Ice Tea,Ice Choco Late,Hot Vietnam Drip,Donat,French Fries
Ice Tea,Hot Kopi Susu G. Aren,Hot Cappucino
Thai Tea,French Fries
Thai Tea,Ice Tea,Hot Espresso Double Shoot,Kebab,Pisang Coklat Keju,Jamur Crispy
Hot Cappucino,French Fries
Ice Tea,Ice Choco Delight,Pisang Coklat Keju,French Fries
Lemon Tea,Ice Coffee Latte,Ice Choco Oreo
Matcha Tea,Ice Tea,Ice Robusta,Majito Viro,Hot Robusta,Donat,Pisang Coklat Keju,French Fries,
Ice Tea,Ice Arabica,Rujak Cireng,French Fries
Ice Cappucino,Dreamland,Hot Kopi Susu G. Aren,Hot Vietnam Drip
Teh Tarik,Lemon Tea,Ice Tea,Hot Espresso Single Shoot,Hot Choco Latte,Jamur Crispy
Ice Tea,Ice Coffee Latte,Hot Coffee Latte,Tahu Crispy
Teh Tarik,Ice Tea,Majito Viro,Hot Robusta,Donat,Kebab,Onion Ring
Lemon Tea,Ice Cappucino,Donat,French Fries
Ice Choco Late
Matcha Tea,Teh Tarik,Ice Robusta,Ice Coffee Latte,Ice Choco Oreo,Hot Choco Latte,French Fries
Teh Tarik,Ice Cappucino,Kebab,Jamur Crispy
Majito Viro,French Fries
Matcha Tea,Teh Tarik,Ice Tea,French Fries
Thai Tea,Lemon Tea,Ice Tea,Hot Robusta
Ice Arabica,Ice Coffee Latte,Pisang Coklat Keju,French Fries
Ice Tea,French Fries
Ice Tea,Ice Cappucino,Ice Coffee Latte,French Fries
Lemon Tea,Majito Viro,Hot Kopi Susu G. Aren,French Fries
Lemon Tea,Ice Tea,Ice Arabica,Hot Espresso Double Shoot,French Fries,Sausage Omelette
Ice Coffee Latte
Lemon Tea,Ice Tea,Ice Coffee Latte,Ice Choco Delight,French Fries
Teh Tarik,Ice Tea,Ice Robusta,French Fries
Ice Tea,Ice Choco Late,Hot Espresso Single Shoot,Hot Cappucino,Donat,French Fries
Matcha Tea,Ice Tea,Ice Arabica,Ice Choco Oreo,Hot Vietnam Drip,Donat
Ice Choco Oreo
Ice Tea,Ice Choco Oreo,Ice Choco Delight,Hot Choco Latte,Donat
Ice Choco Oreo,Hot Kopi Susu G. Aren,Hot Vietnam Drip,Donat
Ice Tea,Ice Coffee Latte,Blue Ocean,Donat
Ice Tea,Hot Espresso Double Shoot,French Fries
Ice Robusta,Ice Choco Oreo,Donat,Tahu Crispy
Matcha Tea,Ice Tea,Ice Coffee Latte,Empek-empek Lengkap
Milky Way,Hot Robusta,Sausage Omelette
Teh Tarik,Empek-empek Lengkap
Ice Tea,Milky Way,Blue Ocean,Hot Robusta,Rujak Cireng,Tahu Crispy
Matcha Tea,Lemon Tea,Singkong Keju,French Fries
Thai Tea,Ice Tea,Ice Coffee Latte,Hot Cappucino,French Fries
Ice Tea,French Fries
Hot Robusta,Hot Choco Latte,French Fries,Sausage Omelette
Lemon Tea,Ice Choco Delight,Hot Robusta
Ice Tea,French Fries
Teh Tarik,Ice Tea,Hot Kopi Susu G. Aren,Rujak Cireng
Lemon Tea,Ice Choco Late,Hot Coffee Latte,Singkong Keju,Tahu Crispy,Empek-empek
Ice Cappucino,Ice Choco Oreo,Hot Espresso Single Shoot,Jamur Crispy,Onion Ring
Hot Arabica,Tahu Crispy
Ice Vietnam Drip,Ice Choco Delight,Ice Choco Late,Donat,Kebab
Teh Tarik,Ice Choco Oreo
Ice Coffee Latte,Ice Choco Late,Hot Vietnam Drip,Tahu Crispy
Teh Tarik,Ice Choco Delight,Jamur Crispy
Matcha Tea,Teh Tarik,Ice Tea
Lemon Tea,Ice Choco Oreo,Ice Choco Delight
Matcha Tea,Lemon Tea,Ice Tea,Ice Coffee Latte
Ice Cappucino,Ice Coffee Latte,French Fries
Teh Tarik,Ice Coffee Latte,Tahu Crispy,French Fries
Ice Tea,Ice Cappucino,Ice Coffee Latte,Ice Choco Delight,Singkong Keju,Jamur Crispy,French Fries
Ice Coffee Latte,Hot Vietnam Drip,Tahu Crispy,Onion Ring
Ice Tea,Ice Vietnam Drip,Ice Choco Late,French Fries
Ice Robusta,Ice Coffee Latte,Pisang Coklat Keju,French Fries
Ice Robusta,Hot Choco Latte,Tahu Crispy,French Fries
Lemon Tea,Majito Viro,Donat,French Fries
Thai Tea,Lemon Tea,Ice Coffee Latte,Ice Choco Delight,Blue Ocean,Donat
Ice Tea,Hot Cappucino,Donat
Ice Vietnam Drip,Ice Choco Delight,Ice Choco Late,Tahu Crispy
Ice Choco Oreo,French Fries
Ice Robusta,Ice Coffee Latte,Ice Choco Late,Hot Arabica,Onion Ring
Ice Tea,Hot Espresso Single Shoot,Hot Coffee Latte,Donat,French Fries,Spaghetti
Ice Choco Oreo,Milky Way,French Fries
Ice Tea,Spaghetti
Hot Robusta,Hot Vietnam Drip,Hot Choco Latte,French Fries
Teh Tarik,Lemon Tea,Ice Tea,French Fries
Teh Tarik,Ice Choco Delight,Ice Choco Late,Jamur Crispy,French Fries,Empek-empek
Ice Choco Oreo,Blue Ocean,Majito Viro,French Fries
Ice Choco Delight,Hot Arabica,French Fries
Ice Tea
Ice Vietnam Drip,Ice Choco Delight,Hot Cappucino
Teh Tarik,Ice Cappucino,Ice Choco Late,French Fries
Teh Tarik,Ice Tea,Ice Choco Oreo,French Fries
Ice Tea,Hot Cappucino
Lemon Tea,Hot Espresso Double Shoot,Rujak Cireng,Jamur Crispy
Ice Choco Oreo,Donat
Teh Tarik,Ice Tea,Ice Arabica,Ice Choco Late,French Fries
Teh Tarik,Lemon Tea,Ice Arabica,Ice Choco Delight,Donat,Jamur Crispy
Teh Tarik,Ice Tea,Ice Cappucino,Ice Choco Oreo,Hot Choco Latte
Lemon Tea,Ice Tea,Ice Cappucino,Ice Choco Oreo,Hot Espresso Single Shoot
Blue Ocean,Hot Robusta,Donat,French Fries
Lemon Tea,Ice Tea,Rujak Cireng
Ice Tea,Ice Robusta,Ice Cappucino,Ice Choco Oreo,Jamur Crispy,French Fries
Ice Tea,Ice Cappucino,Ice Choco Delight,Jamur Crispy,Sausage Omelette
Teh Tarik,Ice Tea,Ice Choco Oreo,Ice Choco Delight,Hot Cappucino
Teh Tarik,Ice Tea,Pisang Coklat Keju,Spaghetti
Ice Tea,Hot Espresso Double Shoot
Hot Arabica
Ice Tea,Ice Cappucino,Onion Ring,French Fries
Teh Tarik,Ice Tea,Hot Espresso Double Shoot,Hot Vietnam Drip
Ice Robusta,Ice Choco Delight,Majito Viro,Jamur Crispy
Matcha Tea,Ice Cappucino,Ice Choco Delight,Tahu Crispy,French Fries
Milky Way,Pisang Coklat Keju
Majito Viro,Hot Vietnam Drip,French Fries,Empek-empek
Ice Tea,Ice Choco Oreo,Ice Choco Late,Blue Ocean,Donat,Rujak Cireng,French Fries
Lemon Tea
Matcha Tea,Ice Tea,Ice Cappucino,Ice Choco Late,Donat,French Fries
Lemon Tea,Hot Espresso Single Shoot,Hot Choco Latte,French Fries
Lemon Tea,Ice Tea,Ice Arabica,Ice Choco Oreo,French Fries
Ice Tea,Hot Choco Latte,Onion Ring,Spaghetti
Ice Tea,Ice Cappucino,Tahu Crispy
Ice Cappucino,Ice Coffee Latte,Hot Kopi Susu G. Aren,Onion Ring
Dreamland,Kebab
Thai Tea,Ice Tea,Ice Arabica,Hot Robusta,Donat,French Fries,Spaghetti
Ice Robusta,Ice Coffee Latte,Ice Choco Late
Lemon Tea,Ice Choco Delight,Hot Coffee Latte,Kebab,Rujak Cireng
Matcha Tea,Ice Choco Delight,Blue Ocean,Hot Choco Latte,Kebab,French Fries
Lemon Tea,Ice Tea,Blue Ocean,Majito Viro,Hot Cappucino,Pisang Coklat Keju
Ice Cappucino,French Fries
Ice Robusta,Ice Choco Oreo,Milky Way,Hot Espresso Single Shoot,Donat
Ice Tea,Ice Coffee Latte,Singkong Keju,French Fries
Ice Tea,Ice Arabica,Pisang Coklat Keju,French Fries
Ice Cappucino,Ice Choco Late,Hot Robusta,Donat,French Fries
Ice Cappucino,Hot Robusta,Tahu Crispy
Ice Robusta,Ice Arabica,Hot Vietnam Drip
Lemon Tea,Ice Robusta,Ice Choco Oreo,Jamur Crispy,Spaghetti
Ice Choco Delight,Hot Arabica,Hot Cappucino,Kebab,French Fries,Spaghetti
Ice Tea,Milky Way,Donat,French Fries
Thai Tea,Ice Tea,Pisang Coklat Keju,French Fries
Ice Arabica,Ice Choco Late,Majito Viro,Hot Robusta,French Fries,Sausage Omelette
Hot Robusta,Hot Arabica
Lemon Tea,Ice Cappucino,Hot Vietnam Drip,Pisang Coklat Keju,Tahu Crispy,French Fries
Lemon Tea,Ice Tea,Ice Choco Late,Milky Way
Ice Tea,Ice Arabica,Milky Way,Hot Robusta,Singkong Keju,French Fries
Hot Espresso Double Shoot
Ice Robusta,Majito Viro,French Fries,Spaghetti
Ice Tea,Hot Choco Latte,Kebab,French Fries
Ice Tea,Majito Viro,Tahu Crispy,French Fries
Ice Tea,Blue Ocean,Majito Viro
Ice Arabica,Ice Cappucino,Ice Choco Oreo,Ice Choco Delight,Tahu Crispy
Matcha Tea,Teh Tarik,Ice Tea,Ice Arabica,Hot Robusta,Singkong Keju,French Fries
Ice Tea,Ice Cappucino,Blue Ocean,Jamur Crispy
Milky Way,Hot Espresso Double Shoot,Hot Coffee Latte,Rujak Cireng,Sausage Omelette
Ice Tea,Ice Coffee Latte,Ice Choco Late,Tahu Crispy
Teh Tarik,Ice Robusta,Ice Arabica,Ice Coffee Latte,Hot Espresso Double Shoot
Ice Tea,Ice Choco Delight,Tahu Crispy,Sausage Omelette
Ice Choco Oreo,Ice Choco Delight,Majito Viro,Jamur Crispy,French Fries
Ice Tea,Hot Cappucino
Ice Tea,Ice Choco Delight,Hot Espresso Double Shoot,French Fries,Spaghetti
Ice Tea,Onion Ring
Thai Tea,Ice Tea,Ice Choco Oreo,Ice Choco Delight,Ice Choco Late,Donat
Ice Tea,Ice Cappucino,Ice Coffee Latte,Kebab
Ice Tea,Ice Choco Late,Milky Way
Lemon Tea,Ice Tea,Ice Cappucino,Ice Choco Late,Donat,Empek-empek
Ice Cappucino,Ice Choco Late,Hot Robusta,Jamur Crispy
Ice Tea,Hot Kopi Susu G. Aren,Onion Ring,French Fries
Thai Tea,Lemon Tea
Ice Cappucino,Ice Choco Delight,Sausage Omelette
Ice Choco Late,Blue Ocean
Ice Tea,Ice Robusta,Hot Espresso Single Shoot,Kebab,Jamur Crispy
Teh Tarik,Ice Tea,Ice Choco Oreo,Ice Choco Delight
Lemon Tea,Ice Cappucino,Ice Choco Oreo,Ice Choco Delight,Donat,Jamur Crispy,Onion Ring
Matcha Tea,Ice Tea,Ice Coffee Latte,French Fries
Matcha Tea,Teh Tarik,Pisang Coklat Keju
Ice Tea,Ice Arabica,Ice Choco Late
Teh Tarik,Ice Coffee Latte,Ice Choco Oreo,Hot Coffee Latte,French Fries
Ice Tea,Tahu Crispy
Ice Tea,Ice Choco Delight,Hot Espresso Double Shoot,Hot Kopi Susu G. Aren,Donat
Ice Tea,Ice Choco Delight,Hot Robusta,French Fries
Ice Vietnam Drip
Lemon Tea,Ice Arabica,Ice Cappucino,Ice Choco Oreo,Kebab,Jamur Crispy
Teh Tarik,Ice Vietnam Drip,Donat,French Fries
Ice Cappucino,Ice Choco Oreo,Hot Arabica,Donat,Tahu Crispy
Ice Choco Delight,Ice Choco Late,French Fries
Lemon Tea,Ice Tea,Majito Viro,French Fries
Ice Choco Oreo,Ice Choco Late,Hot Kopi Susu G. Aren,Jamur Crispy,French Fries
Ice Tea,Ice Coffee Latte,Hot Coffee Latte
Hot Espresso Single Shoot
Ice Tea,Ice Robusta,French Fries
Teh Tarik,Ice Robusta,Ice Coffee Latte,Majito Viro,French Fries,Empek-empek
Thai Tea,Lemon Tea,Ice Choco Delight,Ice Choco Late
Ice Tea,Blue Ocean,Singkong Keju
Ice Tea,French Fries
Hot Kopi Susu G. Aren,Hot Cappucino
Lemon Tea,Ice Tea,Majito Viro,French Fries
Ice Choco Late
Ice Tea,Ice Robusta,Ice Cappucino,Spaghetti
Lemon Tea,Ice Tea,Kebab,Empek-empek Lengkap
Teh Tarik,Majito Viro,Pisang Coklat Keju,French Fries
Ice Arabica,Ice Cappucino,Ice Choco Delight,Donat,French Fries
Lemon Tea,Ice Tea,Hot Arabica,Hot Espresso Single Shoot
Ice Choco Oreo,Hot Robusta,Hot Vietnam Drip,Hot Coffee Latte,Spaghetti
Matcha Tea,Ice Cappucino,Ice Choco Late,Singkong Keju
Matcha Tea,Ice Tea,Ice Choco Oreo,Ice Choco Late,Dreamland,Rujak Cireng,French Fries
Teh Tarik,Ice Vietnam Drip,Ice Choco Delight,Hot Coffee Latte,Kebab,Jamur Crispy,French Fries
Ice Tea,Ice Cappucino,Hot Kopi Susu G. Aren,Donat,Tahu Crispy,French Fries
Ice Tea,Ice Robusta,Ice Cappucino
Ice Tea,Singkong Keju
Ice Tea,Ice Arabica,Ice Coffee Latte,French Fries
Hot Kopi Susu G. Aren,Rujak Cireng
Ice Tea,Ice Choco Late,Blue Ocean,Tahu Crispy,Spaghetti
Thai Tea,Ice Tea,Ice Arabica,Ice Choco Late
Lemon Tea,Ice Tea,Hot Vietnam Drip
Teh Tarik,Ice Tea,Ice Choco Delight,Donat,French Fries
Ice Cappucino,Ice Choco Delight,Rujak Cireng,Tahu Crispy
Ice Tea,Majito Viro,Hot Espresso Double Shoot,Rujak Cireng,Tahu Crispy,French Fries
Ice Tea,Blue Ocean,Hot Robusta,Hot Espresso Single Shoot,Hot Coffee Latte,Tahu Crispy,French Fries
Lemon Tea,Ice Coffee Latte,Blue Ocean,Spaghetti,Sausage Omelette
Ice Tea,Ice Robusta,Ice Choco Delight,Donat,Kebab
Thai Tea,Teh Tarik,Ice Tea,Ice Robusta,Ice Choco Delight,Majito Viro,Spaghetti
Ice Tea,Ice Coffee Latte,Hot Arabica,Pisang Coklat Keju,French Fries
Lemon Tea,Ice Cappucino,Ice Choco Late,Hot Arabica,Kebab
Ice Coffee Latte,Ice Choco Delight,Hot Cappucino,Hot Choco Latte,French Fries
Ice Tea,Ice Coffee Latte,Dreamland,Hot Arabica,Hot Vietnam Drip,Donat
Ice Tea,Ice Cappucino,Dreamland,Hot Espresso Single Shoot,Hot Cappucino,Onion Ring
Lemon Tea,Ice Tea,Ice Cappucino,Blue Ocean,Onion Ring
Ice Tea,Ice Vietnam Drip,Ice Coffee Latte,Hot Espresso Double Shoot,Singkong Keju
Ice Tea,Ice Robusta,Ice Coffee Latte,Ice Choco Oreo,French Fries
Ice Tea,Blue Ocean,Hot Choco Latte,Tahu Crispy,French Fries
Ice Arabica,Ice Cappucino,Ice Choco Delight,Tahu Crispy
Ice Tea,Hot Arabica,Kebab
Ice Choco Delight,Hot Robusta,Pisang Coklat Keju
Ice Cappucino,Ice Choco Late,Hot Cappucino,Sausage Omelette
Ice Choco Late,Hot Vietnam Drip,French Fries
Hot Espresso Double Shoot,French Fries
Ice Cappucino,Empek-empek Lengkap
Ice Choco Delight,Ice Choco Late,Hot Arabica,Kebab,French Fries
Ice Vietnam Drip,Ice Coffee Latte,Ice Choco Delight
Teh Tarik,Ice Tea,Ice Robusta,Ice Vietnam Drip,Blue Ocean,Hot Robusta,Onion Ring,French Fries,
Hot Vietnam Drip
Ice Tea,Ice Cappucino
Ice Tea,Ice Cappucino,Ice Choco Late,Hot Vietnam Drip,Donat,Onion Ring,French Fries
Ice Tea,Ice Choco Late,Pisang Coklat Keju,Tahu Crispy
Lemon Tea
Ice Tea,Ice Cappucino,Blue Ocean
Lemon Tea,Tahu Crispy
Ice Vietnam Drip,Ice Cappucino
Ice Tea,Ice Coffee Latte,Hot Cappucino,French Fries
Ice Cappucino,Ice Coffee Latte,Blue Ocean,Singkong Keju,French Fries
Teh Tarik,Ice Tea,Ice Choco Late,Pisang Coklat Keju,Tahu Crispy
Ice Tea,Ice Choco Oreo,Hot Arabica
Ice Choco Oreo,Ice Choco Delight,Ice Choco Late,Milky Way,Hot Espresso Single Shoot,Donat,French Fries
Teh Tarik,Ice Tea,Blue Ocean,Jamur Crispy,Spaghetti
Ice Tea,Ice Coffee Latte,Ice Choco Late,French Fries
Matcha Tea,Ice Choco Late,Hot Espresso Double Shoot,Kebab,Pisang Coklat Keju,French Fries
Thai Tea,Ice Tea,Ice Coffee Latte,Hot Espresso Single Shoot
Hot Espresso Double Shoot,Hot Vietnam Drip,Hot Choco Latte,Donat,French Fries
Lemon Tea,Ice Coffee Latte,Ice Choco Oreo,Ice Choco Delight,Sausage Omelette
Ice Coffee Latte,Hot Espresso Single Shoot,Hot Coffee Latte
Ice Tea,Ice Arabica,Ice Cappucino,Rujak Cireng,Jamur Crispy,French Fries
Ice Tea,Ice Cappucino,Ice Choco Late,Hot Choco Latte,Jamur Crispy
Ice Tea,Ice Cappucino,Dreamland,Hot Robusta,Hot Arabica,French Fries
Teh Tarik,Ice Tea,Ice Coffee Latte,Ice Choco Oreo,Spaghetti
Ice Tea,Ice Robusta,Ice Cappucino,Jamur Crispy
Ice Choco Late,Hot Espresso Double Shoot,French Fries
Ice Tea,Ice Choco Oreo,Ice Choco Delight,Hot Espresso Single Shoot,Donat,French Fries
Lemon Tea,Ice Tea,Ice Cappucino,Donat,Kebab
Thai Tea,Ice Tea,Ice Choco Late,Majito Viro,Hot Arabica,Kebab
Lemon Tea,Ice Choco Oreo,French Fries
Lemon Tea,Blue Ocean,Hot Espresso Single Shoot,Pisang Coklat Keju,French Fries
Ice Tea,Ice Choco Late,Kebab
Ice Cappucino,Ice Coffee Latte,Onion Ring
Matcha Tea,Ice Choco Oreo,Blue Ocean,Hot Coffee Latte,French Fries
Hot Kopi Susu G. Aren,Hot Choco Latte,Kebab,Tahu Crispy
Matcha Tea,Lemon Tea,Ice Tea,Tahu Crispy,Spaghetti
Lemon Tea,Ice Tea,Hot Robusta,Hot Arabica,Onion Ring
Teh Tarik,Hot Espresso Single Shoot,French Fries
Ice Tea,Ice Choco Oreo,Singkong Keju,French Fries
Ice Arabica,Ice Choco Late,Hot Espresso Single Shoot,Pisang Coklat Keju
Ice Tea,Ice Arabica,Ice Cappucino,Pisang Coklat Keju,French Fries
Ice Tea,Ice Cappucino,Ice Choco Late,Spaghetti
Ice Tea,Ice Robusta,Hot Vietnam Drip,Hot Coffee Latte,Rujak Cireng,Jamur Crispy,French Fries
Lemon Tea,Majito Viro,Donat,French Fries
Ice Tea,Ice Arabica,Majito Viro,Donat,French Fries,Empek-empek
Ice Coffee Latte,Blue Ocean,Hot Espresso Single Shoot,Hot Kopi Susu G. Aren
Matcha Tea,Ice Tea,Ice Choco Oreo,Donat,Pisang Coklat Keju,French Fries
Ice Cappucino,Majito Viro,Hot Choco Latte,Sausage Omelette
Thai Tea,Ice Tea,Onion Ring
Ice Tea,Ice Choco Late,Blue Ocean,Hot Espresso Single Shoot,Hot Espresso Double Shoot
Ice Tea,Ice Choco Delight,French Fries
Ice Coffee Latte,Ice Choco Late,Tahu Crispy,French Fries
Ice Tea,Ice Choco Oreo,Hot Choco Latte,Donat,Pisang Coklat Keju
Teh Tarik,Lemon Tea,Ice Cappucino,Hot Espresso Single Shoot,Jamur Crispy
Matcha Tea,Ice Robusta,Pisang Coklat Keju
Matcha Tea,Lemon Tea,Ice Tea,Ice Cappucino,Ice Coffee Latte,Hot Robusta,Jamur Crispy
Teh Tarik,Ice Arabica,Hot Cappucino,Hot Choco Latte,Singkong Keju,French Fries
Ice Tea,Ice Arabica,Hot Espresso Double Shoot,Kebab
Teh Tarik,Ice Choco Late,Milky Way,Hot Espresso Single Shoot,Hot Vietnam Drip,French Fries
Lemon Tea,Ice Tea,Hot Robusta,French Fries
Ice Tea,Hot Espresso Double Shoot,Hot Choco Latte,Sausage Omelette,Empek-empek
Ice Cappucino,Hot Choco Latte,Pisang Coklat Keju,Sausage Omelette
